target,browser,player,codec,platform,user,data_points,mean,stdev,fold_1,fold_2,fold_3,fold_4,fold_5,fold_6,fold_7,fold_8,fold_9,fold_10
browser,*,MPV,sample.mkv,dedicated_gpu_Linux-5.19.0-35-generic-x86_64-with-glibc2.35,*,300,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
browser,*,MPLAYER,sample.mp4,dedicated_gpu_Linux-5.19.0-35-generic-x86_64-with-glibc2.35,*,300,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
browser,*,VLC,sample.mp4,dedicated_gpu_Linux-5.19.0-35-generic-x86_64-with-glibc2.35,*,300,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
browser,*,MPV,sample.mp4,dedicated_gpu_Linux-5.19.0-35-generic-x86_64-with-glibc2.35,*,300,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
browser,*,MPLAYER,sample.flv,dedicated_gpu_Linux-5.19.0-35-generic-x86_64-with-glibc2.35,*,300,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
browser,*,VLC,sample.flv,dedicated_gpu_Linux-5.19.0-35-generic-x86_64-with-glibc2.35,*,300,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
browser,*,MPV,sample.flv,dedicated_gpu_Linux-5.19.0-35-generic-x86_64-with-glibc2.35,*,300,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
browser,*,MPLAYER,sample.3gp,dedicated_gpu_Linux-5.19.0-35-generic-x86_64-with-glibc2.35,*,300,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
browser,*,VLC,sample.3gp,dedicated_gpu_Linux-5.19.0-35-generic-x86_64-with-glibc2.35,*,300,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
browser,*,MPV,sample.3gp,dedicated_gpu_Linux-5.19.0-35-generic-x86_64-with-glibc2.35,*,300,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
browser,*,MPLAYER,sample.mkv,Windows-10-10.0.22621-SP0,*,300,99.16666666666666,1.5365907428821486,100.0,98.33333333333333,100.0,100.0,100.0,100.0,98.33333333333333,100.0,100.0,95.0
browser,*,VLC,sample.mkv,Windows-10-10.0.22621-SP0,*,300,96.5,2.522124325070261,96.66666666666667,95.0,96.66666666666667,93.33333333333333,100.0,96.66666666666667,100.0,98.33333333333333,96.66666666666667,91.66666666666666
browser,*,MPV,sample.mkv,Windows-10-10.0.22621-SP0,*,300,97.83333333333334,2.1147629234082532,96.66666666666667,96.66666666666667,100.0,96.66666666666667,96.66666666666667,100.0,100.0,93.33333333333333,100.0,98.33333333333333
browser,*,MPLAYER,sample.mp4,Windows-10-10.0.22621-SP0,*,300,99.16666666666666,1.118033988749895,100.0,100.0,96.66666666666667,100.0,98.33333333333333,98.33333333333333,100.0,100.0,100.0,98.33333333333333
browser,*,VLC,sample.mp4,Windows-10-10.0.22621-SP0,*,300,98.83333333333333,1.3017082793177748,100.0,98.33333333333333,100.0,100.0,96.66666666666667,98.33333333333333,100.0,100.0,96.66666666666667,98.33333333333333
browser,*,MPV,sample.mp4,Windows-10-10.0.22621-SP0,*,300,98.16666666666666,1.1666666666666645,100.0,98.33333333333333,100.0,98.33333333333333,98.33333333333333,96.66666666666667,98.33333333333333,98.33333333333333,96.66666666666667,96.66666666666667
browser,*,MPLAYER,sample.flv,Windows-10-10.0.22621-SP0,*,300,99.0,0.8164965809277284,98.33333333333333,100.0,98.33333333333333,98.33333333333333,98.33333333333333,100.0,98.33333333333333,100.0,100.0,98.33333333333333
browser,*,VLC,sample.flv,Windows-10-10.0.22621-SP0,*,300,99.33333333333333,0.8164965809277284,98.33333333333333,100.0,98.33333333333333,100.0,98.33333333333333,98.33333333333333,100.0,100.0,100.0,100.0
browser,*,MPV,sample.flv,Windows-10-10.0.22621-SP0,*,300,99.00000000000001,1.3333333333333324,100.0,100.0,100.0,100.0,100.0,100.0,96.66666666666667,96.66666666666667,98.33333333333333,98.33333333333333
browser,*,MPLAYER,sample.3gp,Windows-10-10.0.22621-SP0,*,300,98.66666666666666,1.0,100.0,98.33333333333333,98.33333333333333,100.0,98.33333333333333,98.33333333333333,98.33333333333333,100.0,98.33333333333333,96.66666666666667
browser,*,VLC,sample.3gp,Windows-10-10.0.22621-SP0,*,300,99.33333333333333,1.105541596785133,100.0,100.0,100.0,100.0,100.0,98.33333333333333,100.0,98.33333333333333,96.66666666666667,100.0
browser,*,MPV,sample.3gp,Windows-10-10.0.22621-SP0,*,300,99.16666666666667,0.8333333333333357,98.33333333333333,100.0,100.0,100.0,98.33333333333333,100.0,100.0,98.33333333333333,98.33333333333333,98.33333333333333
browser,*,MPLAYER,sample.mkv,Linux-5.15.0-56-generic-x86_64-with-glibc2.35,*,300,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
browser,*,VLC,sample.mkv,Linux-5.15.0-56-generic-x86_64-with-glibc2.35,*,300,99.5,0.7637626158259755,98.33333333333333,100.0,98.33333333333333,100.0,100.0,100.0,100.0,100.0,98.33333333333333,100.0
browser,*,MPV,sample.mkv,Linux-5.15.0-56-generic-x86_64-with-glibc2.35,*,300,99.5,1.5,100.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0
browser,*,MPLAYER,sample.mp4,Linux-5.15.0-56-generic-x86_64-with-glibc2.35,*,300,98.66666666666667,1.0,98.33333333333333,98.33333333333333,96.66666666666667,98.33333333333333,100.0,100.0,98.33333333333333,100.0,98.33333333333333,98.33333333333333
browser,*,VLC,sample.mp4,Linux-5.15.0-56-generic-x86_64-with-glibc2.35,*,300,99.5,0.7637626158259755,100.0,100.0,100.0,98.33333333333333,100.0,100.0,98.33333333333333,100.0,100.0,98.33333333333333
browser,*,MPV,sample.mp4,Linux-5.15.0-56-generic-x86_64-with-glibc2.35,*,300,99.33333333333334,0.8164965809277284,98.33333333333333,100.0,100.0,98.33333333333333,100.0,98.33333333333333,100.0,100.0,98.33333333333333,100.0
browser,*,MPLAYER,sample.flv,Linux-5.15.0-56-generic-x86_64-with-glibc2.35,*,300,99.16666666666666,1.118033988749895,96.66666666666667,98.33333333333333,100.0,100.0,100.0,98.33333333333333,100.0,100.0,100.0,98.33333333333333
browser,*,VLC,sample.flv,Linux-5.15.0-56-generic-x86_64-with-glibc2.35,*,300,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
browser,*,MPV,sample.flv,Linux-5.15.0-56-generic-x86_64-with-glibc2.35,*,300,99.16666666666667,0.8333333333333357,100.0,98.33333333333333,98.33333333333333,100.0,100.0,100.0,98.33333333333333,100.0,98.33333333333333,98.33333333333333
browser,*,MPLAYER,sample.3gp,Linux-5.15.0-56-generic-x86_64-with-glibc2.35,*,300,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
browser,*,VLC,sample.3gp,Linux-5.15.0-56-generic-x86_64-with-glibc2.35,*,300,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
browser,*,MPV,sample.3gp,Linux-5.15.0-56-generic-x86_64-with-glibc2.35,*,300,99.33333333333334,0.8164965809277284,98.33333333333333,98.33333333333333,100.0,100.0,100.0,100.0,100.0,100.0,98.33333333333333,98.33333333333333
